ZNF266,GIPR,WDR45,PGBD2,MRPL47,RTN1,DEPDC4,RIMKLB,CACYBP,PRPF4,EEF2KMT,AC011477.1,SF3A3,LINC00923,AC145124.1,ABCD3,TAPBPL,FHOD1,HTRA2,TUBB,GPX3,SIAH2,AL356488.2,TMEM63C,MUC4,MAPT,CFAP20,ATP1A1,ZNF788,ZNF605,CASC2,AL133230.1,NISCH,CTXND1,PREB,CNBD2,EAPP,RAB5C,C2orf16,ZNF718,PLK3,PAX8,ZNF350.AS1,STRA6,HIST1H1E,ACOT7,TRIM2,TST,NLE1,ADAMTS15,COPS2,RNF26,RET,RRS1,SRCAP,SPRY4,AC127070.4,PDE1B,EBAG9,AC011503.2,label
0.512445961,0.044875094,1.483757807,-0.293759306,0.370177497,3.079994207,-4.013410419,1.29979556,2.790233564,0.45393345,-1.560252467,-3.320263238,1.210318091,-3.607945311,-2.957357744,1.491412858,-0.905466155,0.379494334,0.728255512,2.844891977,2.255212268,1.042038891,-2.91479813,0.176244323,-1.903197218,3.493867939,0.642928054,3.223828447,-0.708356898,1.474493716,-0.962953245,-3.790266867,2.571726218,0.327142968,1.31081833,-3.048329523,0.48222388,2.064231825,-3.694956688,-0.962953245,-0.726875945,-2.03240895,-2.455265801,-0.905466155,-3.607945311,1.237553251,3.033236859,0.217066318,-0.074258746,-1.538975069,1.780745829,0.60664838,-1.518140982,0.455367142,2.300816745,0.336867518,-2.566491436,1.129714058,0.595502754,-3.097119687,AD
0.488255944,-0.099530721,1.114842358,-0.565904582,0.307448392,3.398834618,-3.547248118,1.596084888,2.211428303,0.314984223,-1.686495778,-2.92820891,0.970650917,-2.752318244,-2.336157846,1.38207382,-0.4594577,-0.222726104,0.462679102,2.663208517,0.630430433,0.316484598,-2.075431584,1.31034699,-2.315104437,3.85855145,0.547096444,2.996869256,-0.903101719,1.604390583,-0.641128004,-2.29448515,2.92189145,0.50701822,1.050033895,-2.854100938,0.472988472,1.837246944,-2.425105332,-1.038810971,-0.770205046,-2.336157846,-2.178972263,-2.752318244,-3.190573174,1.474750934,3.413031839,0.180165,-0.101806035,-3.413716726,1.442212179,0.61386462,-1.142880331,-0.016694716,2.474814912,0.311976701,-1.791856293,1.636940243,0.278282856,-3.14178301,AD
0.416371811,-1.368239665,0.946240215,-1.036663399,0.451611539,3.855437043,-2.76311777,1.816203963,2.21836094,0.355747189,-1.225138822,-2.546894662,0.93605337,-2.32375111,-2.416841533,1.429145896,-0.31033067,-0.484966702,0.372376446,2.997631529,0.273160598,0.066030528,-2.729216218,0.998082346,-3.933189023,3.703455886,0.740677695,3.407646531,-1.174586542,1.229690373,-0.457090333,-2.369213484,2.622641915,1.240446567,0.866267888,-3.732518327,0.620687869,1.960907674,-1.711572992,-0.573585538,-1.042817265,-0.893971637,-2.79820909,-3.085891162,-2.392743982,1.822553191,3.60394499,0.026565386,-0.025620368,-3.039371147,1.542344297,0.422094287,-0.629155389,-0.177170266,2.043161887,0.506844431,-2.003279215,1.750768602,0.459887448,-3.297200256,AD
0.069486365,-1.533825954,1.182838438,-0.949437763,0.404421323,3.122167951,-3.007825895,1.622036903,1.976237243,0.219018099,-1.481769592,-2.975036072,1.122529105,-3.230969446,-2.912515715,1.592666701,-0.288725858,-0.188433107,0.563582975,2.566986198,1.415022734,0.250270643,-2.58038188,0.65231109,-2.457779558,3.503671757,0.525373933,3.178245545,-0.829293451,1.260005012,-0.471487072,-2.457779558,2.608945203,1.254384388,1.031123404,-2.975036072,0.565455634,2.190118497,-2.624833643,-0.13614627,-0.484767479,-2.58038188,-2.132357158,-2.671353658,-3.317980823,1.207260285,3.326104794,0.932460576,-0.084664314,-2.671353658,1.40173484,0.521471489,-1.398387983,-0.383157303,2.211267873,0.920070459,-1.990182669,1.424576947,0.273085321,-3.364500839,AD
0.255190688,-1.655212773,1.217234438,-1.469988456,0.353469388,3.781880206,-2.795374064,1.988626744,2.210400953,0.416934791,-1.632223254,-3.506870383,0.971728261,-2.336799131,-3.806974976,1.342262168,-0.539308987,-0.409116495,0.425681202,3.098627989,1.500549872,0.390978569,-2.336799131,1.573383101,-2.093177048,3.768019758,0.639199479,3.283018523,-0.552732007,1.118465472,-0.564382624,-2.445998423,3.003387957,0.944457717,0.8412547,-3.435411419,0.689495793,1.988930788,-2.725169805,-1.20799587,-0.798820182,-5.01094778,-2.302897579,-3.089135183,-2.777355559,1.80377805,3.213617796,0.194888734,0.109040051,-3.139145603,1.405239692,0.561206252,-0.624763135,-0.41582793,2.01592298,0.545880282,-1.990522894,1.996954447,0.407372379,-2.974065853,AD
0.525398135,0.352282627,1.187728497,-0.21813007,0.607217831,3.073532838,-3.069748841,1.165882054,3.168781355,0.34018222,-1.765692578,-2.795311996,1.285609546,-3.375130491,-2.082362188,1.350359194,-0.607016049,-0.117033953,0.70964462,2.724707885,0.599196398,1.040261838,-1.619738666,0.481077736,-3.449238463,3.767922746,0.757747735,3.110812504,-0.741188262,1.353520752,-1.185874083,-2.83613399,2.594307529,0.061158211,1.050571207,-2.68198331,0.651495897,2.054841508,-4.627893459,-0.438238717,-1.235064327,-2.64689199,-2.83613399,-4.404749908,-2.403269908,1.340814101,3.853465279,-0.108825972,-0.188187713,-3.375130491,2.011655524,0.035545635,-1.824533078,0.301170181,2.496786071,0.360836999,-2.229998186,1.177994238,0.612529929,-3.529281171,AD
0.575916929,0.12132603,1.282870566,-0.864551189,0.37833085,3.175939804,-2.939952321,1.840796307,1.945046599,0.364212969,-1.603254902,-3.282897073,1.087700866,-3.540726182,-3.429500547,1.509129825,-0.676846039,-0.185675403,0.660448404,2.758006779,0.807652419,0.172845885,-2.939952321,0.777545938,-3.115842988,3.65012715,0.601474401,3.239195726,-1.418112468,1.225461807,-0.889142592,-2.972742144,2.516333313,1.290407106,1.166682003,-2.877431965,0.497151769,2.105967081,-2.972742144,-0.700616259,-0.927202154,-2.097273407,-2.685060072,-2.184284784,-3.665889325,1.416756505,3.527445818,0.7416426,-0.007469078,-3.378207252,1.501559766,0.632755701,-1.169932839,0.148153272,2.41587286,0.596790552,-2.169246907,1.371063278,0.437304853,-2.847579001,AD
0.576634647,-0.867479285,1.366538016,-1.33431334,0.417634524,3.428401399,-2.962921168,1.796768293,2.005995672,0.442568065,-1.634734438,-3.218854542,1.108583902,-3.178032548,-2.269773988,1.452805385,-0.699814886,-0.298834091,0.684800213,3.284497564,1.936842634,0.303822737,-1.931000254,1.0727458,-1.752517474,3.521763315,0.686479475,3.579643751,-1.144634945,0.90221309,-0.573862477,-3.261414157,3.015147603,0.237724985,1.05200773,-2.995710991,0.783922826,1.88329586,-2.148413131,-1.340662567,-0.497011019,-3.912001723,-1.742948023,-1.678409502,-3.178032548,1.689194163,3.039291858,0.712153763,-0.001646775,-1.584724017,1.454363624,0.640119242,-1.413301751,-0.035605895,2.110638442,0.039241996,-2.177400668,1.748061044,0.388679272,-3.029612543,AD
0.406325242,-0.865168764,1.303044247,-1.192856171,0.385491155,3.159263387,-3.13876632,1.630706918,1.91428969,0.252861611,-1.395797015,-3.069773448,0.969762877,-2.782091376,-2.194304711,1.34987005,-0.794217028,0.097107081,0.699148714,2.544327421,1.495962668,0.255262572,-2.222475588,0.96269571,-2.312087747,3.23455347,0.400120465,3.444148807,-1.192856171,1.256564281,-0.821996592,-3.069773448,2.534065909,0.26954853,1.22705834,-2.782091376,0.302109546,1.92608656,-2.782091376,-0.773877343,-0.393328587,-1.949182253,-2.944610305,-4.168385737,-3.069773448,1.444742369,2.986854425,0.19343819,-0.070713385,-2.83338467,1.297139549,0.49881984,-0.224864064,0.085807526,2.363948555,0.635635308,-1.845998017,1.695245439,0.340273549,-3.292917,AD
0.052300383,-0.706648307,1.314607043,-0.865713002,0.682399612,3.278720825,-2.846714471,1.868710484,2.427086049,0.447964317,-1.484136636,-3.604400173,1.08694771,-2.757102312,-3.134396543,1.549276704,-0.635696572,-0.198768194,0.51409485,2.774139191,0.923168767,0.238629961,-2.462302772,1.015986979,-3.054353836,3.505043466,0.596304406,3.36005045,-0.951158208,1.366801052,-0.706648307,-2.815942812,2.647888993,0.619997518,1.050829213,-3.422078616,0.585254569,1.930305972,-2.420630076,-1.0867037,-0.759490789,-1.823814004,-2.878463169,-3.47923703,-3.054353836,1.212650372,3.333302183,0.011908589,-0.13450626,-4.009865281,1.675753223,0.342989977,-0.537898828,-0.258011028,2.228068643,0.335238,-2.049770497,1.382852761,0.422141286,-3.827543724,AD
1.135696882,-0.41684548,1.559715398,-0.931402451,0.395945202,2.141853184,-2.965173956,2.078251161,1.598429911,0.394705276,-1.29343216,-2.863391262,1.160807691,-2.965173956,-2.290045281,1.767886742,-0.254745633,0.0604638,0.681766809,2.355219362,2.057295795,0.014356343,-2.327086553,0.324027185,-1.69220828,3.21247373,0.420426229,2.928835255,-1.098881435,1.152701103,-0.271512493,-2.800870905,2.480176987,1.4332356,1.157920019,-2.608499012,0.681766809,2.169573509,-2.713859528,-0.662588863,-0.480267306,-1.643418116,-2.30839442,-0.644889286,-3.039281928,0.413144643,3.358224484,1.374913989,-0.281221307,-1.407029338,1.508096159,0.728159848,-2.092685847,0.0604638,2.640365471,0.089500853,-2.034698589,0.375919501,0.326686761,-2.965173956,AD
-0.013805504,-1.503047834,1.377233021,-1.296915629,0.294717659,3.168316129,-3.031516684,1.869634377,1.683006039,0.339603242,-1.306767925,-2.926156169,1.023162622,-4.130128973,-2.786394226,1.50287332,-0.51921106,-0.241715833,0.562746793,2.579581789,1.131697285,0.020910933,-2.208316375,0.863699203,-2.743834612,3.439110806,0.466672963,2.971546999,-1.093574705,1.157295952,-0.316086376,-2.456152539,2.555315741,1.138587924,0.942959336,-2.786394226,0.428997275,2.046084737,-2.07174084,-0.791989727,-0.283533773,-5.228741262,-2.520691061,-2.663791904,-2.926156169,1.132561216,3.239471748,0.547361875,-0.147336897,-2.743834612,1.366355959,0.493208517,-1.491071643,-0.204860741,2.295280154,0.936676593,-1.717195823,1.4350298,0.207161768,-3.088675098,AD
0.42065172,-0.610791684,1.079032942,-0.747523079,0.530557698,4.068317588,-3.061158008,1.265669077,2.671223921,0.453147576,-1.603404683,-2.719408714,0.98384068,-2.989699044,-2.444971869,1.403472155,-0.687113951,-0.277061679,0.58128961,3.181929562,0.837441977,0.592861581,-3.412555895,1.033803648,-2.92300767,3.792922977,0.80074061,3.494988836,-1.152988187,1.492718884,-1.024276081,-3.412555895,2.714887705,0.469550349,1.056975416,-2.92300767,0.738069503,1.845213562,-2.801646813,-0.28395034,-0.863933431,-1.68416604,-2.773475936,-4.054409781,-3.138119049,2.024836679,3.56330063,0.136758966,0.175339418,-3.098898336,1.737383571,0.565649017,-0.432739077,-0.08789859,1.897534008,0.406890034,-2.506847272,2.000264279,0.67209269,-2.891258971,AD
0.437699235,-0.116561787,1.17995612,-0.805046955,0.693329468,3.686251142,-2.917588445,1.824664512,2.328017618,0.316554852,-1.422094792,-2.808389153,1.038819431,-3.342471639,-2.001297713,1.647560708,-0.562556877,-0.320613061,0.543328171,2.807754789,0.850741826,0.173454008,-3.08464253,0.854287929,-3.040190767,3.46702205,0.646512408,3.257478889,-1.119439178,1.371289135,-0.828577452,-3.08464253,2.594754104,0.892487017,1.012727753,-3.08464253,0.644331382,1.866371427,-2.462112916,-1.016629684,-0.733267272,-1.355403417,-2.150333292,-3.536627653,-3.040190767,1.635883506,3.317425417,0.231195003,-0.154661634,-2.917588445,1.579225289,0.502657132,-0.716099469,-0.046634773,2.007153728,0.661647832,-2.064811119,1.491005217,0.537271218,-3.467634782,AD
0.792612549,-1.643363477,1.175872934,-1.020012058,0.814976145,3.134531805,-2.576651785,1.779324172,2.431122277,0.375277866,-1.422469645,-3.136267573,1.122884963,-3.359411125,-2.394330228,1.777122336,-0.711464847,-0.431556273,0.652457216,2.799155583,0.917254994,0.287995081,-2.41842778,0.692373823,-3.187560868,3.488395086,0.520863183,2.829366214,-0.895557884,1.432757166,-0.176162477,-3.087477409,2.394351282,1.363542097,1.031172544,-2.873903309,0.628414844,2.006856904,-2.494413687,-0.707049829,-0.939042996,-2.576651785,-2.635492285,-2.730802465,-3.187560868,1.174531552,3.292967917,0.569960519,-0.058955313,-2.799795337,1.696834681,0.179734962,-1.272187442,0.210121572,1.880681083,0.946341733,-2.698012642,1.220441253,0.689107625,-2.730802465,AD
0.465878834,-0.472506432,1.285901591,-0.880634658,0.838554119,4.511154837,-3.266601359,0.816814132,2.900823978,0.557302937,-1.432282276,-3.266601359,1.294117064,-2.791177663,-3.266601359,1.270662321,-1.729266741,-0.681783799,0.761076815,3.390348678,0.747821261,0.883410973,-3.629506853,1.459631502,-2.818576637,3.954694415,1.20528585,4.482627398,-2.045386749,1.202300773,-0.78169471,-4.456185426,2.758108727,-0.0994766,1.142765493,-3.311053122,1.095666125,2.002152857,-2.450851857,-0.46455937,-1.333191373,-1.108790751,-3.000898194,-6.402095575,-2.791177663,2.547139739,3.829796039,-0.587965044,0.360633932,-3.511723817,2.062961862,0.930927439,0.533274871,0.274987886,1.95797586,-0.39328239,-2.595433086,2.30008229,0.832802845,-3.629506853,AD
0.878110351,-1.162738851,1.229948076,-0.902574808,0.236330701,3.091048485,-3.383085846,1.625441966,1.924660611,0.295211499,-1.548401332,-2.995320315,1.104367092,-2.689938665,-2.168641742,1.464411132,-0.435880613,-0.164210021,0.574212381,2.463505032,1.00353548,0.386645705,-2.137870083,0.926653021,-2.663963179,3.567022886,0.517290654,2.937303732,-1.101778151,1.434645782,-0.994806032,-2.56632471,2.869831619,1.124877626,1.113795565,-3.031687959,0.478197728,1.908895702,-3.069428287,-1.019257128,-0.794135336,-2.861788922,-2.498883429,-2.56632471,-2.772176764,1.258771482,3.319456272,0.630923568,-0.106934655,-2.435704527,1.405720821,0.46257241,-1.209531013,-0.207227406,2.309405048,0.37811427,-1.491242918,1.504886102,0.246155342,-3.149470995,AD
0.079119817,-2.404084704,1.119270107,-1.160106565,0.583450802,3.589367662,-2.607025548,1.779366544,2.010567158,0.381178459,-1.305472416,-3.117851172,1.13480208,-3.117851172,-3.656847673,1.722391136,-0.188882115,-0.332325659,0.536048563,2.903475529,1.129452884,0.13703509,-3.405533245,0.861830482,-2.558235384,3.453615187,0.649146061,3.319033435,-1.252479886,1.141890119,-0.329758263,-3.587854801,2.446030462,1.509569623,0.954730509,-2.861917798,0.567898389,2.172097945,-2.121517733,-0.72375097,-0.770452063,-2.467263606,-2.632343356,-2.152770276,-3.351466023,1.542438313,3.207627235,0.574148409,0.049731358,-2.8301691,1.382421354,0.499800773,-0.934612837,0.033815903,2.001389368,0.806594353,-2.68498709,1.483980113,0.487420198,-2.8301691,AD
0.020262514,-0.097243398,1.436051094,-0.90381902,0.677288386,2.525109457,-3.526255468,1.69368447,2.389116891,0.483871015,-1.303713083,-3.146765846,1.20588618,-3.257991482,-2.913150995,1.70649721,-0.006705413,-0.132780133,0.530200826,2.626640879,1.722386727,0.725531055,-2.690007444,0.095003798,-2.120912912,3.181264918,0.488046386,2.955439454,-0.876269068,1.545547287,-0.32288383,-3.095472552,2.509041921,1.426316025,1.180498881,-2.913150995,0.479678137,2.011684309,-3.046682388,-0.122497266,-0.72991266,-1.814538707,-2.402325372,-2.657217621,-3.257991482,0.925404858,3.173244872,0.189191013,-0.230418602,-2.872329001,1.699904685,0.419053515,-2.013667382,0.349741715,2.390153913,0.787121643,-2.723908996,0.816550453,0.613209529,-3.383154625,AD
0.378758653,-1.157475855,1.467192737,-0.994956926,0.608462914,1.852855218,-3.202231839,2.170518122,2.161617873,0.3736825,-1.574775421,-2.892076911,1.172953264,-3.297542019,-1.74997951,1.840019569,-0.576246591,-0.058863567,0.718841002,2.550917834,1.574597198,0.285976919,-2.134391209,-0.024178009,-0.855194984,3.264478256,0.612478984,2.813259911,-0.4821333,1.383662853,0.07662669,-3.402902535,2.397536015,1.585259904,1.224246558,-2.464632896,0.550475656,2.028390515,-3.035177754,-1.35163187,-0.537532079,-2.464632896,-1.771485715,-0.955736213,-3.654216963,0.288750846,3.067208738,0.881450017,-0.179592113,-1.989209199,1.615847891,0.231755365,-2.166139907,0.080045497,2.178084363,1.041055058,-2.464632896,0.237603335,0.456656901,-2.267922602,AD
0.253446971,-0.875936977,1.285948234,-1.24158059,0.342308487,2.846286582,-2.773056961,1.76624048,1.981251363,0.233038099,-1.214912343,-3.243060591,1.079746684,-3.17852207,-1.520293993,1.648791167,-0.662843761,-0.291628576,0.671625532,2.747069733,0.991045914,0.255465135,-3.117897448,0.510357385,-3.648525699,3.303820464,0.478608686,2.839919065,-1.366143313,1.027102951,-0.60877654,-2.906588354,2.404269103,1.330274872,1.10592619,-2.860068338,0.557658345,2.139291505,-3.17852207,-1.023857107,-0.618391999,-2.079909781,-1.569084157,-2.618906282,-3.386161434,1.002573419,3.447201808,0.954642485,-0.090324568,-1.908059524,1.540534682,0.403259249,-1.40781601,0.030303419,2.136222135,1.279452362,-2.693014254,1.143124054,0.556166921,-2.906588354,AD
0.461362369,-1.471736217,0.933333974,-0.927801435,0.289870214,3.020564584,-3.142417755,1.754243031,2.180592224,0.300022585,-1.432896384,-2.56049621,1.103065437,-2.951362518,-3.784271641,1.473223731,-0.343853546,-0.363271632,0.641771879,2.644963849,0.408408822,0.281330452,-2.325656618,0.606466934,-3.601950084,3.635588443,0.606466934,2.899714891,-0.783551826,1.486674529,-0.331114521,-2.56049621,2.521821147,1.013995175,1.133517103,-2.828760196,0.560831639,2.030455727,-2.65286953,-0.610393182,-0.565395816,-1.404725507,-2.590349173,-2.3026671,-3.091124461,1.249428926,3.55220944,0.468500158,-0.039484555,-2.908802904,1.525480103,0.531882249,-1.07622144,-0.189702866,2.200420022,0.67123777,-2.079523549,1.38393704,0.333138194,-3.688961461,AD
0.485214026,-1.583645407,1.301449294,-0.869664139,0.139121191,2.600892599,-2.641014737,1.983363723,1.598348022,0.316102701,-1.277709894,-2.918646473,1.046348417,-3.24715054,-2.245702,1.635651382,-0.513504792,-0.251418267,0.589909427,2.286458511,1.209132865,0.02157309,-2.225499293,0.672620152,-1.637712628,3.282024959,0.471826945,2.481143862,-1.074927265,1.161599164,-0.427095281,-2.736324917,2.573756317,0.860987344,1.010823446,-3.002028082,0.450027716,2.06687612,-2.205696666,-1.087666291,-0.520751201,-1.573174107,-2.841685432,-0.890498226,-2.39985268,0.74080417,3.340629016,1.013179159,-0.179097605,-1.947867556,1.411033681,0.561978042,-1.683175002,-0.34450869,2.305378288,0.61591562,-1.604922805,1.231448104,0.287346726,-2.959468468,AD
0.434934931,-0.329163985,1.239340518,-0.604445545,0.529905418,2.877444388,-2.852222401,1.12371393,2.317882734,0.350524042,-1.340764897,-2.589858137,1.249318428,-3.480831061,-2.210368515,1.794729319,-0.339916777,-0.510416595,0.668238401,2.420777157,1.201300167,0.471613859,-2.756912221,0.358621252,-4.173978241,3.713793461,0.705028611,2.972301691,-0.760358339,1.479387748,-0.658708403,-3.162377329,2.393748485,0.746002685,1.168356011,-3.257687509,0.730370182,2.175379258,-3.308980804,-0.832884783,-0.622208001,-2.995323245,-2.589858137,-3.257687509,-2.727059258,0.970605026,3.973490951,0.917468696,-0.046843856,-2.727059258,1.827745995,0.756892085,-1.834579175,0.214278943,2.375135877,0.454664301,-2.175882339,0.770339172,0.576373955,-3.614362453,AD
0.437883422,-1.81118203,0.93644996,-0.923464671,0.470769104,3.825818407,-2.835183455,1.62756439,2.211020845,0.427427763,-1.311687973,-3.18349015,1.153074111,-3.270501527,-2.02207696,1.709362109,-0.250816012,-0.435507238,0.59182181,2.943379035,0.18380568,0.204659517,-3.471172222,0.838880913,-3.822570109,3.733637736,0.867328148,3.456639828,-1.0240059,1.110767245,-0.412639047,-3.471172222,2.583354062,0.921446269,1.029460155,-3.434804578,0.736280543,2.256278553,-2.039621269,-0.210230732,-0.845430668,-4.369113815,-3.211661027,-3.240648563,-2.960346598,1.807131384,3.758424981,0.467168092,0.042030218,-3.005808972,1.690646391,0.59943606,-0.926367431,-0.000817373,1.904277639,0.395388409,-2.706566077,1.56409546,0.600699484,-3.434804578,AD
0.687450615,-0.740355158,1.250898767,-1.356115675,0.308173026,3.483916368,-3.158570433,1.487989328,2.147939092,0.334019395,-1.427771664,-3.158570433,1.027166576,-2.928995992,-2.928995992,1.198965181,-0.329159375,-0.262836732,0.572162741,2.802933618,1.523262063,0.600376583,-2.275069524,1.08807979,-2.344062396,3.629347282,0.60935868,3.483032771,-1.091299427,1.133655013,-0.805660256,-2.878985571,2.819416602,0.202028943,0.87023152,-3.096050076,0.613819654,1.910130867,-2.373049933,-0.203996232,-0.895464151,-2.358451133,-2.017846659,-3.3344611,-2.742410036,1.553861685,3.24377464,0.173634077,0.030178686,-2.854888019,1.62001076,0.569064365,-0.76655753,-0.217532818,2.251346013,-0.150017471,-2.007590159,1.737823932,0.363034971,-2.903678184,AD
0.471864269,-1.147204537,1.392617871,-0.84949229,0.301610182,3.226216629,-2.789432272,1.802737102,2.007390798,0.322229469,-1.677026661,-2.876443649,1.025529021,-3.19489738,-2.533498898,1.567276555,-0.879889767,-0.098189189,0.672389732,2.673869732,1.540752673,0.484562852,-3.023047123,0.8868684,-3.023047123,3.653903756,0.436088096,3.358679835,-0.950206265,1.46322098,-0.747130277,-2.56628872,2.725339658,1.06248681,1.030109881,-3.402536745,0.529288888,2.13176446,-3.077114344,-0.867619674,-0.466227892,-1.188362609,-2.412138041,-3.077114344,-2.600190272,1.396427399,3.246846291,0.521718829,0.013928109,-2.096285091,1.533043383,0.673696068,-1.004641472,-0.05128404,2.308144952,0.641863141,-2.303924456,1.402114618,0.431108832,-3.19489738,AD
0.739833723,-1.080499119,0.97487801,-1.171470897,0.483350021,3.397578528,-2.606555422,1.709932191,2.052866179,0.591096766,-1.37545395,-3.204392423,1.281174891,-3.587384675,-2.075927171,1.859927244,-0.337010183,-0.723280844,0.505848158,2.862348245,0.402833178,0.1660333,-4.098210299,0.723861778,-3.810528226,3.668065346,0.831455933,3.42892601,-1.305002289,0.910942415,-0.271987283,-3.405063118,2.3898119,0.910942415,0.984573377,-2.99959801,0.907970645,2.19212351,-2.032754999,-0.639443065,-0.794176666,-5.602287696,-2.184561012,-4.685996964,-2.928139046,1.445229526,3.869531934,0.78543302,0.142316774,-2.798927315,1.787276258,0.730103438,-0.953100624,-0.084834799,1.957792769,0.404065464,-3.15994066,1.153481226,0.696661551,-2.63187323,AD
-0.128626417,-1.782602184,1.110516074,-1.3039725,0.27304362,3.599801494,-2.901215139,1.469382799,2.257143296,0.437461885,-1.291777227,-3.306680248,1.153989514,-3.507350943,-3.139626163,1.446909944,-0.350350522,-0.284040521,0.532772065,3.12808513,1.250063345,0.53959138,-2.760136541,1.040072421,-2.52652169,3.670770686,0.663611666,3.477468253,-1.135032512,0.995540394,-0.388909515,-3.625133979,2.65526186,0.668744269,1.064492239,-2.901215139,0.564520763,2.204546663,-2.303378139,-0.661150403,-0.565840224,-1.812755222,-2.390389516,-1.456080278,-3.453283722,1.762795547,3.30798442,0.58235324,-0.019296517,-1.886863194,1.596234847,0.601699767,-0.817992875,-0.050333491,2.093742342,0.556916164,-2.760136541,1.605640358,0.563573345,-3.353200263,AD
0.011730316,-3.720429647,1.021823311,-1.191628803,0.778524957,4.223489522,-2.571806937,0.975846088,2.410462339,0.568975498,-1.254941083,-3.512790282,1.377558846,-3.720429647,-2.59649955,1.854644948,-0.233289835,-0.647024335,0.512561409,3.262433105,1.395258424,0.300792651,-3.149884788,0.979351174,-2.571806937,3.814004225,1.05934005,3.731883563,-0.510827458,0.74193551,-0.334736451,-6.285379004,2.609702528,1.198427684,0.943009448,-3.194336551,1.013066098,2.215684805,-2.20784156,-1.235522997,-1.065023179,-0.896307274,-2.59649955,-2.414177993,-2.59649955,1.968369339,3.824919445,0.81382274,0.298030218,-2.59649955,1.986936144,0.701187455,-0.471248472,-0.033475121,1.677384926,0.571082981,-3.646321674,1.840547799,0.83101514,-3.800472354,AD
0.097672208,-1.197938352,1.021440433,-1.098238991,0.489057795,4.122984478,-2.927177464,1.271390604,2.469956325,0.3635961,-1.423100067,-2.840166087,1.040538235,-3.45327056,-3.127848159,1.384841174,-0.7871113,-0.243668372,0.624266884,3.115131413,0.928756075,0.493525412,-2.686015407,1.05250419,-2.760123379,3.848551782,0.815888822,3.495109771,-1.112945139,1.438812172,-0.96836391,-3.45327056,2.497972774,1.182204976,1.030166491,-2.927177464,0.689864167,2.124716093,-2.491859393,-1.135417995,-0.70995222,-3.715634824,-1.383490929,-3.533313267,-3.715634824,1.965220146,3.383401753,0.045565291,0.176185474,-2.617022536,1.62526299,0.737549005,-0.533422984,0.091027665,1.939307485,1.092476206,-2.434700979,1.982464867,0.686194438,-2.927177464,AD
0.073229118,-2.119793772,1.022241759,-1.238055422,0.627719009,4.553456488,-3.692190413,1.097571479,2.821039698,0.42610739,-1.568297109,-3.199713928,1.18300691,-2.95459147,-2.17806268,1.199524836,-1.310962192,-0.506589377,0.633746755,3.132578436,1.447344351,0.770577986,-2.831989148,1.299478268,-3.787500593,4.142129909,0.961769937,4.16687168,-1.380555484,1.238351667,-0.673985283,-3.451028356,2.998651865,0.858811537,1.099082053,-2.999043232,0.765323113,1.980507854,-2.401206231,-0.171191831,-1.1774308,-1.695636531,-2.912031855,-3.145646706,-2.656098481,2.366295366,3.661764692,-0.294027935,0.334783338,-2.912031855,1.812771506,0.902929437,-0.152549481,0.148238939,2.045261263,0.703380447,-2.722789856,2.232794336,0.768479349,-4.298326216,AD
0.410573024,-0.42831519,0.996868264,-0.910810307,0.403844026,4.035907005,-3.264982769,1.375157025,2.783501293,0.32505085,-1.703746959,-3.325607391,1.021843974,-2.840099575,-3.207824355,1.151729423,-0.835505924,-0.238835407,0.639956381,3.164641828,0.7645618,0.801022835,-2.081813093,1.015353079,-2.63246021,3.878913579,0.757739417,3.745116716,-1.084233029,1.348680659,-1.077610488,-2.664208909,2.979469642,0.452884222,1.003479858,-3.207824355,0.542986056,1.784496093,-2.586650674,-0.202416816,-0.983200804,-1.370808295,-2.68046943,-2.941195692,-2.748292026,1.998012158,3.626702906,-0.598980804,-0.050823934,-3.207824355,1.70605527,0.570032135,-0.416318474,0.033030376,2.360838164,0.672019752,-2.1279042,1.896941972,0.540371676,-3.655849078,AD
0.765951592,-1.79097365,1.036109407,-1.804045732,0.677566022,4.250022901,-2.767483242,1.458091216,2.580280888,0.417728815,-1.519658555,-3.36219035,1.052121949,-2.421207005,-2.956725242,1.187070642,-0.701057068,-0.56262504,0.649677991,3.654363279,0.900489527,0.409132774,-2.999284856,1.360207162,-3.190340093,3.929934074,1.070856105,3.996600739,-1.765331219,1.104435902,-0.65831552,-3.090256634,2.834508328,0.141864417,0.986473381,-3.043736618,0.988087587,2.033423858,-1.991644345,-1.059605257,-0.570258665,-3.301565728,-2.551260133,-4.343019603,-2.767483242,2.416235668,3.489523538,-0.221276066,0.291709386,-3.090256634,1.708677333,0.834071306,0.207342347,-0.03670479,1.688466619,-0.038954509,-2.109427381,2.258663312,0.688507051,-2.421207005,AD
